297.503040	822.468735	980.000000	364.503166
296.965409	822.468782	940.000000	364.503145
296.269140	822.468831	1060.000000	364.503124
295.744177	822.468872	1080.000000	364.503105
297.429299	822.468922	1280.000000	364.503083
297.627526	822.468968	1080.000000	364.503063
296.358550	822.469015	1180.000000	364.503042
295.350084	822.469084	1170.000000	364.503011
294.021831	822.469135	1310.000000	364.502989
296.734235	822.469183	1090.000000	364.502968
295.722206	822.469234	1000.000000	364.502945
295.877734	822.469279	950.000000	364.502925
294.593059	822.469326	1010.000000	364.502904
296.614092	822.469376	750.000000	364.502882
294.024409	822.469427	510.000000	364.502860
294.888741	822.469495	660.000000	364.502830
293.521196	822.469546	590.000000	364.502807
294.395478	822.469599	510.000000	364.502783
294.818832	822.469643	370.000000	364.502764
297.479236	822.469692	310.000000	364.502742
295.307067	822.469736	320.000000	364.502722
295.055260	822.469781	200.000000	364.502703
297.346398	822.469822	260.000000	364.502684
294.504803	822.469870	130.000000	364.502663
296.560896	822.469933	120.000000	364.502635
296.801013	822.469985	230.000000	364.502612
295.637721	822.470005	70.000000	364.502604
294.932356	822.469965	150.000000	364.502621
296.734127	822.469922	100.000000	364.502640
293.980448	822.469880	200.000000	364.502659
294.250318	822.469841	200.000000	364.502676
294.869289	822.469803	210.000000	364.502693
295.289216	822.469742	100.000000	364.502720
294.285097	822.469701	130.000000	364.502738
293.883852	822.469657	180.000000	364.502758
295.924061	822.469607	350.000000	364.502780
295.655523	822.469556	430.000000	364.502802
294.051924	822.469509	320.000000	364.502823
296.393119	822.469456	440.000000	364.502847
295.540369	822.469407	400.000000	364.502868
295.632136	822.469361	690.000000	364.502889
295.882481	822.469298	750.000000	364.502916
294.803180	822.469254	900.000000	364.502936
296.047129	822.469207	850.000000	364.502957
295.651293	822.469149	890.000000	364.502983
296.918164	822.469105	1030.000000	364.503002
296.502615	822.469059	1250.000000	364.503023
297.521866	822.469005	1030.000000	364.503046
295.377109	822.468956	940.000000	364.503068
293.932161	822.468907	1180.000000	364.503090
296.355162	822.468849	1210.000000	364.503116
297.981925	822.468804	1210.000000	364.503136
296.934713	822.468755	1010.000000	364.503158
297.558103	822.468708	940.000000	364.503178
295.877075	822.468659	650.000000	364.503200
295.665557	822.468607	910.000000	364.503223
296.700993	822.468554	1020.000000	364.503246
296.635624	822.468507	660.000000	364.503267
295.671464	822.468447	1070.000000	364.503294
295.117846	822.468404	590.000000	364.503313
295.274641	822.468354	430.000000	364.503335
295.057207	822.468309	380.000000	364.503355
294.666444	822.468259	270.000000	364.503377
297.662001	822.468206	340.000000	364.503401
295.091124	822.468153	360.000000	364.503424
297.244125	822.468102	180.000000	364.503447
295.827314	822.468047	170.000000	364.503471
296.943537	822.467991	220.000000	364.503496
295.571804	822.467940	110.000000	364.503518
294.883235	822.467896	120.000000	364.503538
297.053611	822.467852	140.000000	364.503558
295.214429	822.467802	130.000000	364.503580
295.737519	822.467751	120.000000	364.503602
298.473347	822.467698	60.000000	364.503626
296.785847	822.467650	110.000000	364.503647
297.755225	822.467598	70.000000	364.503670
297.745629	822.467567	70.000000	364.503684
296.940144	822.467604	100.000000	364.503668
297.628857	822.467648	160.000000	364.503648
297.071766	822.467689	120.000000	364.503630
297.616382	822.467738	100.000000	364.503608
296.099978	822.467788	80.000000	364.503586
295.185143	822.467830	140.000000	364.503567
297.239834	822.467880	130.000000	364.503545
294.962563	822.467940	80.000000	364.503518
298.400009	822.467983	100.000000	364.503500
294.673181	822.468026	120.000000	364.503481
297.318786	822.468079	110.000000	364.503457
295.992754	822.468130	210.000000	364.503434
295.948005	822.468178	250.000000	364.503413
297.555687	822.468233	310.000000	364.503389
296.067135	822.468284	380.000000	364.503366
295.703243	822.468335	350.000000	364.503344
295.779781	822.468397	380.000000	364.503316
293.823303	822.468442	480.000000	364.503296
293.110538	822.468482	650.000000	364.503279
296.474195	822.468534	470.000000	364.503255
296.083347	822.468580	800.000000	364.503235
295.551750	822.468628	820.000000	364.503213
295.207634	822.468683	750.000000	364.503189
295.401695	822.468737	820.000000	364.503165
